GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US90015,90015,ZCTA5 90015,8043,294,30463,3416,35.6,3.8,35169,6690,9.9,2.4,41516,17078,0.7,0.4,10809,9862,22.4,3.0,60071,24900,0.0,0.4,-,**,29.3,2.9,21833,2974,2.1,0.9,-,**,47.6,2.4,21621,1645,19.2,3.1,78125,15219,7.7,2.1,13355,10531,50.5,3.5,44840,8840,28.1,3.0,35250,8093,13.6,1.9,12365,1827,3578,277,31369,4418,48.0,5.1,23450,6299,52.0,5.1,42193,9200,57.0,4.5,48147,16691,31.6,3.9,20074,3141,11.4,3.2,37000,18250,4465,315,25969,5763,45.0,4.9,20182,9862,39.2,4.8,15526,7733,5.8,2.7,79750,66477,55.0,4.9,30450,11376,43.4,5.0,27824,9646,11.6,3.2,42865,20303,23.2,(X),(X),(X),26.7,(X),(X),(X),19.0,(X),(X),(X)
8600000US90016,90016,ZCTA5 90016,17213,362,41140,2273,31.8,2.3,45965,4606,45.1,2.0,34252,3096,0.3,0.2,76324,39538,4.5,0.9,51000,8285,0.0,0.2,-,**,14.2,1.7,47481,4722,4.1,1.0,48421,11006,39.1,1.8,43478,3463,9.2,1.3,73333,11801,3.4,1.0,29917,14193,36.9,2.0,39718,4378,40.2,2.1,47341,6030,19.5,1.7,36836,2566,10446,413,46312,3369,43.0,2.9,37017,6045,57.0,2.9,53111,4628,50.6,2.8,56805,4365,36.4,2.6,37683,4951,13.0,2.1,37649,9130,6767,417,30908,3461,54.5,4.3,26326,4853,47.2,4.4,22744,3339,7.3,1.9,69722,20014,45.5,4.3,37994,6386,34.9,3.9,25875,7197,10.6,2.5,61571,8710,39.4,(X),(X),(X),44.5,(X),(X),(X),30.0,(X),(X),(X)
8600000US90017,90017,ZCTA5 90017,10288,252,25143,1932,36.4,2.8,30371,3591,8.3,1.5,20897,7882,1.4,0.7,28958,18079,21.1,2.3,21250,6515,0.0,0.3,-,**,30.8,2.6,22391,3035,1.9,0.8,28958,7394,51.0,2.5,22571,1763,19.4,2.2,54414,14355,10.1,1.7,18900,4388,50.6,2.7,31732,3330,25.7,2.4,27351,3666,13.6,1.5,12568,2362,4549,269,25205,2041,50.4,3.4,19435,1272,49.6,3.4,36756,5137,53.2,4.0,30577,4685,29.2,4.0,21295,3322,17.6,3.9,21950,4745,5739,332,22579,2930,41.8,4.5,19323,3140,30.2,3.8,15179,5086,11.6,2.8,27917,9258,58.2,4.5,25753,4571,42.8,3.9,21176,4143,15.4,3.1,40489,6228,25.7,(X),(X),(X),29.9,(X),(X),(X),21.0,(X),(X),(X)
8600000US90018,90018,ZCTA5 90018,16290,322,35696,1643,16.2,1.6,46250,8274,44.8,2.1,33405,3338,0.6,0.4,48542,23810,5.4,0.9,25464,8396,0.2,0.1,-,**,30.1,2.5,37330,2721,2.8,0.7,28059,3979,42.7,2.1,36826,1940,5.3,0.9,75500,11412,2.1,0.7,24299,6116,37.5,2.0,35955,2370,41.5,2.2,40705,3685,18.9,1.5,26420,3078,10809,338,40044,3258,48.0,2.4,33525,3245,52.0,2.4,48591,3953,49.6,2.8,51552,3572,35.9,2.7,30077,4294,14.5,2.1,34835,6077,5481,345,21824,1841,55.0,3.7,20085,2083,48.1,3.5,17556,2721,6.9,1.9,36250,17787,45.0,3.7,26884,5673,36.9,3.8,21603,4005,8.1,1.9,58125,20587,45.7,(X),(X),(X),46.8,(X),(X),(X),38.9,(X),(X),(X)
8600000US90019,90019,ZCTA5 90019,24599,356,47518,2788,34.9,1.7,53530,3549,26.6,1.5,38122,3650,0.7,0.4,51538,24083,16.7,1.1,51880,4608,0.3,0.3,-,**,17.4,1.4,41667,4996,3.6,0.8,55000,20115,34.3,1.8,40029,2236,19.3,1.5,81477,4631,3.3,0.7,41067,9723,38.9,2.0,50734,2114,38.7,2.1,51192,2223,19.2,1.5,30854,5225,14337,519,50909,2482,43.3,3.0,40904,2035,56.7,3.0,62044,6499,58.4,2.8,61311,6462,29.0,2.7,34511,5869,12.5,1.9,45625,9261,10262,524,38266,3148,50.0,3.1,34485,4159,41.4,3.6,29310,6655,8.7,1.9,65000,12815,50.0,3.1,42125,3546,33.8,3.1,31993,7122,16.2,2.2,69968,15700,32.9,(X),(X),(X),35.3,(X),(X),(X),27.8,(X),(X),(X)
8600000US90020,90020,ZCTA5 90020,16649,327,40353,2242,28.2,1.8,40751,3767,7.2,1.5,39333,6795,0.3,0.2,-,**,49.9,1.9,41752,3623,0.4,0.4,-,**,11.4,1.4,34840,6314,2.6,0.8,37563,12563,25.6,1.9,35389,2842,15.1,1.6,45335,7489,5.7,1.1,28333,9160,50.7,2.4,41736,2902,32.1,2.2,44277,4714,11.6,1.3,25074,3534,9108,399,42059,3384,41.0,3.1,33205,3026,59.0,3.1,48106,2562,63.4,3.3,49289,1572,23.4,3.0,30205,4792,13.2,2.3,30479,5495,7541,415,36241,3161,45.9,3.2,31272,2296,35.9,3.4,24380,4102,10.0,2.4,50114,18338,54.1,3.2,40147,3963,41.7,3.5,33371,3952,12.4,2.5,61708,4435,31.8,(X),(X),(X),34.7,(X),(X),(X),26.6,(X),(X),(X)
8600000US90021,90021,ZCTA5 90021,1728,203,12370,1430,36.1,8.2,13646,10961,30.6,7.4,7739,7161,1.7,2.8,-,**,3.4,1.7,66071,38848,0.0,1.9,-,**,25.1,5.7,17558,4342,3.1,2.2,-,**,37.9,5.9,14753,3811,23.3,6.4,25795,25161,1.1,1.0,-,**,37.2,6.9,36771,18033,51.9,8.6,10000,1731,9.8,5.1,12418,1943,243,78,45313,11912,50.2,14.0,40714,18299,49.8,14.0,54712,13511,53.9,17.3,61250,58106,22.2,12.5,-,**,23.9,14.7,-,**,1485,204,11567,1144,28.8,10.2,11554,1135,24.8,9.2,11069,1027,4.0,3.2,55521,49392,71.2,10.2,11581,2086,63.6,10.9,10542,1936,7.6,4.0,37829,9797,20.9,(X),(X),(X),29.6,(X),(X),(X),18.7,(X),(X),(X)
8600000US90022,90022,ZCTA5 90022,17436,292,40650,1629,58.9,2.4,38207,2924,0.6,0.4,26429,23778,0.7,0.4,47008,26181,1.3,0.5,38375,35376,0.0,0.2,-,**,37.1,2.5,42241,1941,1.5,0.4,35714,13704,94.9,1.1,40639,1700,3.0,0.7,45000,11084,3.2,0.9,27308,12526,36.7,1.8,40635,2375,40.0,2.2,46738,2828,20.0,1.3,29518,4181,14118,369,42886,1728,48.8,2.6,37019,4375,51.2,2.6,47624,2294,55.4,2.4,48261,2497,30.2,2.4,31285,1668,14.4,2.2,41974,3260,3318,270,19361,2403,54.2,5.4,15880,2565,48.1,5.1,14296,1871,6.1,2.3,34375,5117,45.8,5.4,22806,4577,35.2,4.7,18438,2835,10.5,3.5,41389,8211,53.1,(X),(X),(X),54.6,(X),(X),(X),38.2,(X),(X),(X)
8600000US90023,90023,ZCTA5 90023,11239,233,37472,2498,60.0,2.7,35270,2663,1.2,0.7,33594,18491,0.5,0.3,-,**,1.5,0.5,-,**,0.0,0.3,-,**,34.9,2.7,40936,3090,1.9,0.7,52297,8740,95.1,1.0,38247,2683,2.2,0.6,21860,3452,3.1,0.9,34718,10219,43.1,2.3,38047,4616,36.6,2.1,43194,3799,17.2,1.7,23307,2087,9377,281,38632,2969,51.5,2.8,32933,2710,48.5,2.8,43786,4232,55.3,3.1,43130,3267,28.9,2.8,26107,3910,15.8,2.2,39412,8145,1862,234,21803,3216,43.0,6.0,13750,1620,35.8,5.5,12759,1499,7.2,2.9,-,**,57.0,6.0,31569,5769,38.8,7.3,21938,4798,18.3,5.6,47000,14262,48.4,(X),(X),(X),49.1,(X),(X),(X),32.0,(X),(X),(X)
8600000US90024,90024,ZCTA5 90024,17206,390,57210,4979,70.4,2.0,77614,8401,1.5,0.7,41154,8925,0.2,0.2,16991,1613,21.3,2.2,33258,8054,0.1,0.2,-,**,1.8,0.7,23194,17927,4.6,1.1,32460,17548,5.2,1.2,24063,15496,67.7,2.1,79481,7895,19.9,1.6,8953,1998,33.8,2.2,69410,11433,23.7,1.8,107000,14772,22.6,1.5,83315,11819,5389,366,153047,13279,35.5,3.7,180481,43972,64.5,3.7,138750,24876,82.8,4.0,169286,26950,11.7,3.4,54338,21116,5.6,1.8,81583,52613,11817,443,37045,6519,52.3,3.1,40335,4812,34.8,2.8,43730,7423,17.5,2.2,25344,11989,47.7,3.1,33869,7659,30.5,3.0,42773,11730,17.2,2.0,28890,3772,32.7,(X),(X),(X),35.8,(X),(X),(X),31.1,(X),(X),(X)
8600000US90025,90025,ZCTA5 90025,22097,358,72653,4246,67.3,2.4,71190,5339,3.1,1.0,75439,18144,0.8,0.6,47872,22673,19.0,2.0,96094,12466,0.2,0.2,-,**,4.3,1.1,48341,21081,5.4,1.3,82643,42030,14.1,1.8,58998,8880,59.0,2.6,73203,5841,4.9,1.2,45855,16011,52.5,2.1,86233,5411,26.7,1.9,68738,7373,15.9,1.6,46301,8542,8432,413,96209,7024,34.4,2.9,96186,25102,65.6,2.9,96216,8195,70.9,4.2,112668,8643,19.6,3.7,56583,13592,9.5,2.8,42441,19725,13665,476,62598,2593,51.0,2.9,58514,5058,36.8,2.5,51681,3516,14.3,2.2,77977,10142,49.0,2.9,64583,6334,31.8,2.4,58009,9304,17.1,2.5,98315,14001,29.3,(X),(X),(X),31.7,(X),(X),(X),27.3,(X),(X),(X)
8600000US90026,90026,ZCTA5 90026,25299,395,51568,2692,61.8,1.4,59371,2712,4.0,0.7,33750,12862,1.2,0.5,34250,15288,16.6,1.2,53054,5747,0.3,0.2,-,**,13.7,1.3,37938,4549,2.5,0.6,61912,7737,42.1,1.4,37832,2146,35.6,1.3,80613,5962,3.0,0.5,40000,12168,48.7,1.6,60174,3175,34.1,1.6,52935,5440,14.2,1.3,31327,4661,13172,472,48724,4699,42.3,2.3,36811,3126,57.7,2.3,62500,5716,58.8,2.6,65396,3886,27.2,2.3,30825,2642,14.1,1.8,40772,8094,12127,556,50523,4759,47.4,2.5,47303,5273,32.7,2.7,33504,5214,14.7,1.7,80787,9012,52.6,2.5,53554,8091,33.7,2.6,37426,5738,18.9,2.5,87500,12743,41.5,(X),(X),(X),45.8,(X),(X),(X),35.5,(X),(X),(X)
8600000US90027,90027,ZCTA5 90027,21996,329,52922,2517,71.2,2.0,52803,3845,3.5,0.8,55589,2561,0.1,0.1,-,**,12.0,1.3,60402,7373,0.2,0.2,-,**,9.1,1.3,43500,6049,3.9,0.8,53616,18625,16.6,1.4,43401,3885,64.7,2.0,53694,3482,2.6,0.6,27090,4311,47.8,1.6,62215,2660,30.0,1.5,53293,4395,19.6,1.1,24706,4890,8563,397,62201,4110,34.0,2.8,71159,15309,66.0,2.8,60580,3673,69.5,3.1,73795,10765,21.8,2.8,37768,6426,8.6,1.8,57946,4765,13433,418,46217,3594,51.8,2.9,41204,4417,40.6,2.8,30881,2061,11.2,1.5,76208,7603,48.2,2.9,53125,3567,35.0,2.6,40799,2173,13.2,1.7,90147,8259,36.1,(X),(X),(X),45.9,(X),(X),(X),29.2,(X),(X),(X)
8600000US90028,90028,ZCTA5 90028,16201,456,35729,2510,64.1,2.7,35520,4645,8.3,2.1,31607,10397,0.8,0.7,52847,40669,7.8,1.4,41172,14554,0.1,0.2,-,**,15.0,2.1,35500,7680,3.8,1.1,37420,21612,22.5,2.1,35625,5643,57.7,2.7,36022,4681,8.2,1.6,21989,9307,51.0,2.5,46549,6418,26.3,2.3,36579,4265,14.6,1.4,12262,613,3974,324,45905,5423,33.4,4.5,41976,7633,66.6,4.5,49123,9256,57.5,5.6,51867,6907,27.7,4.6,40722,7260,14.8,4.6,32171,18012,12227,403,31568,2273,43.2,3.1,28125,8274,34.9,3.0,19844,2961,8.4,2.0,57391,19394,56.8,3.1,32837,4854,42.6,3.4,27922,3454,14.1,2.4,68333,15408,37.3,(X),(X),(X),43.0,(X),(X),(X),35.2,(X),(X),(X)
8600000US90029,90029,ZCTA5 90029,14187,252,35132,2306,44.7,2.5,38117,5388,3.6,0.9,22083,16948,0.2,0.2,-,**,17.2,1.3,41905,3889,0.1,0.1,-,**,32.1,2.1,30451,2207,2.0,0.7,46339,13554,47.0,2.0,30815,1650,31.1,1.9,44911,5652,4.9,1.1,36875,12121,43.5,2.3,41448,3645,34.4,2.0,34643,3293,17.3,1.7,18900,3315,7663,296,33417,3579,44.7,3.3,27953,1951,55.3,3.3,45398,3904,54.2,3.3,38232,4251,30.9,3.7,27061,1904,14.9,2.6,44186,9475,6524,332,31725,3998,42.2,3.5,26221,6461,30.7,2.9,14814,2693,11.5,2.6,55875,10606,57.8,3.5,35299,4367,40.9,3.4,27134,2837,16.9,2.8,60900,7494,40.9,(X),(X),(X),42.9,(X),(X),(X),36.2,(X),(X),(X)
8600000US90031,90031,ZCTA5 90031,11651,233,36801,2528,41.8,2.7,41384,3750,1.1,0.5,55104,31029,1.3,0.6,38889,20189,23.6,1.8,34934,6311,0.3,0.3,-,**,29.8,2.6,35115,2551,2.2,0.9,46103,30368,63.3,2.0,35169,2172,11.0,1.4,66685,11483,2.7,0.9,20500,7567,37.1,2.7,47728,5045,39.2,2.5,40559,6074,21.0,1.5,22139,5678,8247,364,37796,3759,47.4,2.7,34283,5042,52.6,2.7,42795,4254,59.6,3.4,47516,3591,29.5,3.0,25250,3579,10.9,2.0,37969,6847,3404,334,29397,5110,49.1,5.2,26754,4668,35.3,4.1,17118,4697,13.8,3.6,56484,16920,50.9,5.2,33627,5672,37.8,4.7,22689,6279,13.1,3.6,66825,6596,37.6,(X),(X),(X),39.3,(X),(X),(X),29.3,(X),(X),(X)
8600000US90032,90032,ZCTA5 90032,13409,163,45218,2447,44.4,2.2,52065,4326,2.2,0.7,41008,15180,1.3,0.7,31689,18186,10.9,1.1,47019,14070,0.1,0.1,-,**,39.2,2.2,40864,2685,1.9,0.7,61161,12271,77.6,1.6,43644,2255,8.6,1.3,74375,23504,2.3,0.7,27355,12803,37.6,2.2,48982,4583,38.9,2.1,49069,6164,21.2,1.6,35996,3744,10111,301,45433,2780,40.8,2.1,36742,2341,59.2,2.1,53750,4362,53.8,2.5,56944,2597,32.0,2.4,33000,4595,14.1,2.0,40953,5031,3298,274,32103,5406,43.8,4.6,23219,5224,32.0,4.0,17987,3842,11.7,3.7,83750,27244,56.2,4.6,42543,7869,39.9,4.8,35486,8372,16.4,3.0,76538,8116,43.7,(X),(X),(X),45.0,(X),(X),(X),35.3,(X),(X),(X)
8600000US90033,90033,ZCTA5 90033,13170,245,29499,1638,63.2,2.5,28178,2143,1.7,0.5,16818,6591,0.7,0.4,10927,7326,8.8,1.3,27143,6137,0.1,0.1,-,**,24.3,2.2,35621,2401,1.3,0.5,17656,7762,86.8,1.5,29832,1910,2.7,0.7,50700,12809,4.6,0.8,24167,5130,38.4,2.2,33147,2431,38.0,2.3,29746,3325,19.0,1.5,22970,2585,9605,288,31595,1770,56.6,2.7,26814,1673,43.4,2.7,38146,2693,50.0,2.8,40625,3369,35.7,2.6,21239,3487,14.3,1.8,32065,6063,3565,278,17557,2715,54.6,4.6,15523,1554,46.0,4.8,13804,2538,8.6,2.5,26487,3224,45.4,4.6,22379,2665,32.7,3.7,17052,3030,12.7,3.7,32989,12155,42.5,(X),(X),(X),43.6,(X),(X),(X),32.8,(X),(X),(X)
8600000US90034,90034,ZCTA5 90034,25918,365,60965,1937,60.9,2.2,62058,2303,11.2,1.5,48036,9022,0.3,0.2,-,**,18.3,1.5,66875,9401,0.2,0.2,63990,27093,5.1,0.9,56538,6568,4.0,0.8,61125,16777,20.7,1.5,49511,5606,46.3,1.9,69564,5030,5.7,1.0,32197,16436,52.6,1.6,66711,5778,27.7,1.7,60388,4211,14.1,1.3,46449,7523,11224,466,74973,6268,42.3,2.8,69943,5677,57.7,2.8,80399,6754,70.6,2.9,88922,4854,19.1,2.4,45172,5710,10.3,1.8,59205,12552,14694,539,50335,2328,47.3,2.7,48351,4848,36.4,2.5,44563,5249,10.8,1.6,72083,8949,52.7,2.7,51245,3420,37.1,2.6,44693,3609,15.6,2.4,76163,7577,34.8,(X),(X),(X),38.7,(X),(X),(X),30.6,(X),(X),(X)
8600000US90035,90035,ZCTA5 90035,13140,312,74667,5546,75.9,2.5,74482,6515,8.2,1.4,61415,11474,0.0,0.2,-,**,7.8,1.5,90813,28741,0.1,0.1,-,**,4.0,1.4,72333,10443,3.9,1.1,102708,33194,8.6,1.8,70815,10797,71.8,2.5,74821,7186,3.5,1.3,51649,2780,40.4,2.5,89281,10964,32.9,2.5,86370,8626,23.1,2.2,32194,3146,6378,397,98792,9750,42.6,3.1,112760,15471,57.4,3.1,88491,13510,77.0,3.0,113939,14054,16.9,2.9,42024,27801,6.1,2.0,71278,11943,6762,438,60341,6065,54.3,4.3,54612,5740,41.4,3.7,45546,8785,12.9,3.0,94970,13643,45.7,4.3,64189,7293,30.7,4.6,51523,17698,15.1,3.2,88229,29134,28.7,(X),(X),(X),28.8,(X),(X),(X),28.2,(X),(X),(X)
8600000US90036,90036,ZCTA5 90036,18527,378,71917,2976,71.3,2.1,72825,2763,4.4,1.1,95179,48480,0.2,0.2,-,**,16.0,1.8,64744,12326,0.2,0.3,-,**,4.4,1.1,60550,18439,3.6,1.0,64286,22029,7.2,1.4,58529,21042,68.2,2.1,74254,2518,7.0,1.3,31719,11342,54.3,2.5,74940,4716,27.2,1.9,79911,5464,11.4,1.1,44696,11238,7297,414,95457,10510,39.9,3.5,93375,19299,60.1,3.5,97276,13062,75.4,3.9,113721,11687,16.3,3.1,53935,17545,8.3,2.5,50185,26097,11230,484,61112,3205,53.1,2.9,59192,5546,39.4,2.9,55038,6879,13.7,2.4,86719,24511,46.9,2.9,64444,6987,33.7,2.8,48750,10894,13.2,2.2,110208,16324,25.9,(X),(X),(X),29.7,(X),(X),(X),23.4,(X),(X),(X)
8600000US90037,90037,ZCTA5 90037,16798,304,27129,1486,24.2,2.0,33531,2136,29.8,2.0,20046,3299,1.2,0.5,-,**,1.7,0.5,-,**,0.0,0.2,-,**,41.5,2.1,29185,2720,1.6,0.5,51667,10239,65.7,1.9,30787,1406,1.5,0.5,43400,12229,5.3,1.1,22969,7169,41.2,2.0,28129,3165,38.3,2.1,31052,2103,15.1,1.6,18590,4803,11809,388,30633,1518,57.6,2.7,23788,1634,42.4,2.7,38634,2497,44.9,3.0,37260,2617,38.5,2.8,22685,2019,16.6,2.1,28386,3397,4989,358,14202,1565,55.1,4.8,13315,1399,46.6,4.4,12025,568,8.5,2.4,25913,3404,44.9,4.8,16015,3466,34.1,4.3,12228,1029,10.8,2.6,32500,2982,38.6,(X),(X),(X),38.7,(X),(X),(X),33.0,(X),(X),(X)
8600000US90038,90038,ZCTA5 90038,11458,288,35739,2759,50.3,2.6,40849,4208,6.6,1.4,34034,15124,0.5,0.4,16316,14339,6.0,1.1,60361,16471,0.0,0.3,-,**,32.0,2.0,30649,2378,4.6,1.3,40458,10923,44.6,1.9,29490,3277,39.2,2.3,45968,8032,6.5,1.2,25058,4937,47.9,2.7,42173,5711,32.6,2.4,35448,4892,13.0,1.5,19457,3003,5169,306,36937,4474,50.2,3.7,26725,2727,49.8,3.7,52478,5994,57.4,4.6,50197,8228,26.4,3.7,22591,3447,16.1,3.2,38618,10099,6289,360,32459,4143,43.5,4.3,28056,6822,31.1,3.5,18888,1828,12.4,2.9,72216,13403,56.5,4.3,35774,4838,40.4,3.6,27038,5876,16.2,3.1,65106,15001,40.7,(X),(X),(X),43.3,(X),(X),(X),37.0,(X),(X),(X)
8600000US90039,90039,ZCTA5 90039,11476,319,77361,5650,63.2,2.6,82838,8468,2.1,1.0,63636,43112,0.4,0.3,-,**,17.9,2.3,77723,14090,0.2,0.2,-,**,13.0,2.0,44309,10194,3.2,1.1,77625,32813,29.9,2.2,50139,5939,47.8,2.3,92664,7820,1.6,0.7,48272,10586,41.2,2.1,89055,5906,38.8,2.1,77746,6314,18.4,1.8,49091,15074,6119,330,85052,4582,37.6,3.2,79840,7980,62.4,3.2,86909,5777,72.6,3.8,103021,13428,20.6,3.3,58047,6421,6.8,2.0,68615,15225,5357,383,62606,8771,48.0,4.0,53423,7033,35.9,4.3,44567,12356,12.2,3.0,89308,6999,52.0,4.0,73189,11496,33.7,4.1,53486,12697,18.3,3.1,103750,19153,37.0,(X),(X),(X),40.3,(X),(X),(X),32.9,(X),(X),(X)
8600000US90040,90040,ZCTA5 90040,3563,195,41897,3663,74.1,4.4,42334,3706,1.1,1.3,-,**,1.0,1.3,-,**,0.6,0.7,-,**,0.0,0.9,-,**,21.1,4.2,35625,15037,2.1,1.2,50682,49568,94.8,2.5,41667,3811,2.0,1.1,50750,20610,2.0,1.3,38417,9904,30.8,4.5,45250,9868,37.0,4.5,53814,7417,30.2,3.2,26563,4635,2662,168,46307,5460,45.5,5.4,46700,10085,54.5,5.4,46151,5686,61.0,6.3,51900,5860,23.4,5.1,34333,12196,15.6,5.4,44750,8684,901,166,18952,3837,43.2,11.2,14293,7023,40.6,10.6,13043,5599,2.6,2.8,-,**,56.8,11.2,27700,12229,45.4,10.5,25260,17161,11.4,6.4,38661,28282,37.5,(X),(X),(X),38.6,(X),(X),(X),29.7,(X),(X),(X)
8600000US90041,90041,ZCTA5 90041,9434,221,68457,7702,58.0,2.5,64104,7479,2.0,1.0,80357,22473,0.8,0.4,"250,000+",***,24.7,2.0,69375,13364,0.5,0.5,132000,55200,9.2,1.9,63281,7878,4.9,1.4,102614,39441,33.3,3.3,63216,8323,37.8,2.7,77400,16579,1.5,0.6,35655,10380,32.0,2.3,83730,8860,42.4,2.6,78021,11168,24.1,1.8,46474,6890,6077,262,84535,8328,36.7,3.3,84063,6982,63.3,3.3,85428,14368,70.2,3.3,105063,7453,19.6,3.1,47107,7670,10.2,2.2,82917,23137,3357,308,44623,4239,52.0,4.7,43703,8491,38.5,5.0,35293,6268,13.5,4.0,85714,41433,48.0,4.7,45528,5584,30.7,4.6,32684,7699,17.3,4.0,85188,38130,32.6,(X),(X),(X),33.8,(X),(X),(X),26.3,(X),(X),(X)
8600000US90042,90042,ZCTA5 90042,20299,299,51444,1616,49.5,2.1,55833,2032,4.3,0.9,50504,11485,1.4,0.5,53250,12487,14.2,1.2,61971,11056,0.1,0.1,-,**,27.0,1.8,39799,4659,3.4,0.8,62857,23899,57.7,1.6,43327,2375,22.7,1.3,69983,4904,2.2,0.5,27303,9970,41.1,1.9,57294,4465,38.5,1.9,52716,3241,18.3,1.3,37560,4186,13450,354,53729,2443,43.8,2.5,45554,7106,56.2,2.5,58394,3592,60.6,2.2,66952,5383,26.7,1.9,32366,4863,12.8,1.6,51368,6040,6849,347,42101,3044,54.2,3.1,42867,3227,40.2,3.6,35070,6625,14.0,2.6,71765,18953,45.8,3.1,41306,5515,32.0,3.2,36397,4994,13.8,2.6,65197,15469,39.4,(X),(X),(X),42.5,(X),(X),(X),29.9,(X),(X),(X)
8600000US90043,90043,ZCTA5 90043,16825,342,41449,2852,14.4,1.6,54950,11300,70.5,2.0,39318,3505,0.3,0.3,63289,18086,1.1,0.5,99688,30549,0.1,0.1,-,**,10.9,1.6,32351,6159,2.6,0.8,63098,15205,22.1,1.9,43311,4827,4.3,1.0,84853,29742,1.7,0.8,22281,18800,28.2,2.4,40184,5183,43.7,3.0,48408,7330,26.4,2.0,36900,7245,9848,452,59111,5314,40.3,2.7,44840,6861,59.7,2.7,66027,5700,50.2,3.3,76679,7423,38.3,3.4,39907,5666,11.5,2.3,49268,10108,6977,473,23682,2845,63.5,3.6,22467,3709,56.8,3.8,21260,4366,6.8,1.8,44508,28011,36.5,3.6,25044,2861,29.5,3.5,22763,2536,7.0,2.7,46250,24276,41.5,(X),(X),(X),46.4,(X),(X),(X),33.4,(X),(X),(X)
8600000US90044,90044,ZCTA5 90044,27063,476,30288,1052,18.3,1.3,32691,2767,47.9,1.5,27491,2602,0.4,0.2,-,**,0.8,0.4,16362,7837,0.0,0.1,-,**,30.6,1.5,30992,1372,2.0,0.5,30795,5162,48.7,1.5,31774,1329,1.1,0.3,15170,5656,3.3,0.7,26747,3384,36.7,1.7,29655,2742,41.7,1.8,32907,3757,18.3,1.3,22109,1874,18631,516,33369,1586,52.7,2.6,26515,1714,47.3,2.6,41819,2618,44.0,2.2,43053,3203,42.5,2.1,24294,2064,13.5,1.5,30183,5215,8432,504,18610,2428,53.7,3.1,15781,2213,46.9,3.0,13502,2033,6.8,1.6,35556,8066,46.3,3.1,22086,3049,37.2,3.2,18960,3839,9.0,2.1,33030,8493,41.5,(X),(X),(X),41.1,(X),(X),(X),38.0,(X),(X),(X)
